iso;country;year;age;educ;score;oecd_avg;adj_factor
376;Israel;2015;55;1;189.1446972;212.5508421;0.889879782
376;Israel;2015;55;2;242.4841063;268.3968391;0.903453659
376;Israel;2015;60;1;181.0812298;211.9832538;0.854224221
376;Israel;2015;60;2;240.291446;265.4258749;0.90530528
380;Italy;2015;15;1;266.1492085;256.2964279;1.03844291
380;Italy;2015;15;2;264.4582323;274.7400014;0.962576367
380;Italy;2015;20;1;227.0370067;228.5203541;0.993508905
380;Italy;2015;20;2;272.4468025;280.6633385;0.970724584
380;Italy;2015;25;1;235.1869389;221.9268472;1.059749832
380;Italy;2015;25;2;272.8253115;284.0089092;0.96062237
380;Italy;2015;30;1;227.5538685;220.5048407;1.031967678
380;Italy;2015;30;2;270.2905669;281.6560371;0.959647696
380;Italy;2015;35;1;232.5718859;218.4231869;1.064776543
380;Italy;2015;35;2;269.6859211;282.1194364;0.955928186
380;Italy;2015;40;1;235.2003927;220.529862;1.06652401
380;Italy;2015;40;2;271.1847343;279.7219405;0.969479669
380;Italy;2015;45;1;234.8059234;217.6583691;1.078781966
380;Italy;2015;45;2;269.3130901;275.6841011;0.976890176
380;Italy;2015;50;1;235.7273366;217.2121216;1.085240247
380;Italy;2015;50;2;268.0236996;272.336376;0.984164156
380;Italy;2015;55;1;231.6479238;212.5508421;1.089847123
380;Italy;2015;55;2;257.965081;268.3968391;0.961133081
380;Italy;2015;60;1;226.7130186;211.9832538;1.069485511
380;Italy;2015;60;2;256.4300739;265.4258749;0.966108048
392;Japan;2015;15;1;290.9728306;256.2964279;1.135298034
392;Japan;2015;15;2;305.5855177;274.7400014;1.112271661
392;Japan;2015;20;1;273.3653588;228.5203541;1.196240746
392;Japan;2015;20;2;305.5969805;280.6633385;1.088838258
392;Japan;2015;25;1;265.0677669;221.9268472;1.194392523
392;Japan;2015;25;2;312.5622999;284.0089092;1.100536954
392;Japan;2015;30;1;292.694436;220.5048407;1.327383268
392;Japan;2015;30;2;311.0125317;281.6560371;1.104228175
392;Japan;2015;35;1;287.0952858;218.4231869;1.314399309
392;Japan;2015;35;2;309.9805471;282.1194364;1.098756438
392;Japan;2015;40;1;282.5338535;220.529862;1.281159163
392;Japan;2015;40;2;307.861764;279.7219405;1.100599272
392;Japan;2015;45;1;271.5454638;217.6583691;1.247576488
392;Japan;2015;45;2;301.343543;275.6841011;1.093075523
392;Japan;2015;50;1;255.0883568;217.2121216;1.174374408
392;Japan;2015;50;2;295.9662093;272.336376;1.086767084
392;Japan;2015;55;1;256.5890749;212.5508421;1.207189171
392;Japan;2015;55;2;288.6026952;268.3968391;1.07528351
392;Japan;2015;60;1;242.7184658;211.9832538;1.144988868
392;Japan;2015;60;2;275.804102;265.4258749;1.039100284
398;Kazakhstan;2015;15;1;250.0364591;256.2964279;0.975575279
398;Kazakhstan;2015;15;2;250.1520092;274.7400014;0.910504506
398;Kazakhstan;2015;20;1;237.668627;228.5203541;1.040032639
398;Kazakhstan;2015;20;2;250.8208235;280.6633385;0.893671489
398;Kazakhstan;2015;25;1;237.0452081;221.9268472;1.068123173
398;Kazakhstan;2015;25;2;247.0693355;284.0089092;0.869935159
398;Kazakhstan;2015;30;1;240.931984;220.5048407;1.092638072
398;Kazakhstan;2015;30;2;250.5420173;281.6560371;0.889531856
398;Kazakhstan;2015;35;1;234.9011616;218.4231869;1.075440593
398;Kazakhstan;2015;35;2;251.1566824;282.1194364;0.890249483
398;Kazakhstan;2015;40;1;227.2422054;220.529862;1.030437345
398;Kazakhstan;2015;40;2;248.3479318;279.7219405;0.887838585
398;Kazakhstan;2015;45;1;231.5993714;217.6583691;1.064049925
398;Kazakhstan;2015;45;2;247.9069255;275.6841011;0.899242737
398;Kazakhstan;2015;50;1;239.162076;217.2121216;1.101053082
398;Kazakhstan;2015;50;2;244.1212029;272.336376;0.896395871
398;Kazakhstan;2015;55;1;242.58415;212.5508421;1.141299407
398;Kazakhstan;2015;55;2;251.1150834;268.3968391;0.93561118
398;Kazakhstan;2015;60;1;231.2412052;211.9832538;1.090846569
398;Kazakhstan;2015;60;2;249.4074295;265.4258749;0.939650023
404;Kenya;2015;15;1;139.2752275;256.2964279;0.543414626
404;Kenya;2015;15;2;159.7904231;274.7400014;0.581605963
404;Kenya;2015;20;1;105.3900539;228.5203541;0.461184538
404;Kenya;2015;20;2;163.5079691;280.6633385;0.582576869
404;Kenya;2015;25;1;93.5214246;221.9268472;0.421406539
404;Kenya;2015;25;2;160.4259317;284.0089092;0.564862321
404;Kenya;2015;30;1;85.96710972;220.5048407;0.389864955
404;Kenya;2015;30;2;155.8756046;281.6560371;0.553425398
404;Kenya;2015;35;1;100.226904;218.4231869;0.458865679
404;Kenya;2015;35;2;168.07242;282.1194364;0.59574917
404;Kenya;2015;40;1;99.94600102;220.529862;0.453208468
404;Kenya;2015;40;2;137.7993516;279.7219405;0.492629757
404;Kenya;2015;45;1;109.0602133;217.6583691;0.501061428
404;Kenya;2015;45;2;131.5258852;275.6841011;0.47708912
404;Kenya;2015;50;1;90.52190949;217.2121216;0.416744281
404;Kenya;2015;50;2;136.5331374;272.336376;0.501340068
404;Kenya;2015;55;1;52.0999618;212.5508421;0.245117645
404;Kenya;2015;55;2;156.0049361;268.3968391;0.581247293
404;Kenya;2015;60;1;81.07891746;211.9832538;0.382477936
404;Kenya;2015;60;2;131.5512971;265.4258749;0.495623485
440;Lithuania;2015;15;1;272.7667742;256.2964279;1.064262879
440;Lithuania;2015;15;2;278.252799;274.7400014;1.012785898
440;Lithuania;2015;20;1;250.4348946;228.5203541;1.095897543
440;Lithuania;2015;20;2;283.10162;280.6633385;1.008687567
440;Lithuania;2015;25;1;254.1300476;221.9268472;1.145107277
440;Lithuania;2015;25;2;283.7567201;284.0089092;0.999112038
440;Lithuania;2015;30;1;241.7059735;220.5048407;1.096148151
440;Lithuania;2015;30;2;275.7455627;281.6560371;0.979015275
440;Lithuania;2015;35;1;246.9788148;218.4231869;1.130735332
440;Lithuania;2015;35;2;273.3289921;282.1194364;0.968841409
440;Lithuania;2015;40;1;252.6919917;220.529862;1.145840248
440;Lithuania;2015;40;2;267.0462352;279.7219405;0.954684622
440;Lithuania;2015;45;1;223.0549624;217.6583691;1.02479387
440;Lithuania;2015;45;2;265.9685341;275.6841011;0.964758334
440;Lithuania;2015;50;1;212.5886598;217.2121216;0.978714531
440;Lithuania;2015;50;2;259.3052319;272.336376;0.952150556
440;Lithuania;2015;55;1;206.1642105;212.5508421;0.969952452
440;Lithuania;2015;55;2;257.5117002;268.3968391;0.959443863
440;Lithuania;2015;60;1;249.873719;211.9832538;1.178742729
440;Lithuania;2015;60;2;259.1706713;265.4258749;0.976433332
484;Mexico;2015;15;1;219.7589812;256.2964279;0.857440671
484;Mexico;2015;15;2;245.3279173;274.7400014;0.892945752
484;Mexico;2015;20;1;211.7979901;228.5203541;0.926823306
484;Mexico;2015;20;2;251.1007953;280.6633385;0.894669025
484;Mexico;2015;25;1;208.5014173;221.9268472;0.939505156
484;Mexico;2015;25;2;252.7866494;284.0089092;0.890065914
484;Mexico;2015;30;1;205.8607194;220.5048407;0.933588209
484;Mexico;2015;30;2;249.5217955;281.6560371;0.88590963
484;Mexico;2015;35;1;206.6908922;218.4231869;0.946286405
484;Mexico;2015;35;2;247.8732942;282.1194364;0.878611192
484;Mexico;2015;40;1;204.7930156;220.529862;0.928640746
484;Mexico;2015;40;2;246.4505005;279.7219405;0.881055308
484;Mexico;2015;45;1;197.4597957;217.6583691;0.907200567
484;Mexico;2015;45;2;243.5030718;275.6841011;0.883268461
484;Mexico;2015;50;1;191.4956857;217.2121216;0.88160681
484;Mexico;2015;50;2;237.3041213;272.336376;0.871364027
484;Mexico;2015;55;1;188.9241553;212.5508421;0.888842187
484;Mexico;2015;55;2;239.7106705;268.3968391;0.893120318
484;Mexico;2015;60;1;178.377374;211.9832538;0.841469176
484;Mexico;2015;60;2;232.2530789;265.4258749;0.87502049
528;Netherlands;2015;15;1;278.5934788;256.2964279;1.086997119
528;Netherlands;2015;15;2;302.8139482;274.7400014;1.102183689
528;Netherlands;2015;20;1;267.8439559;228.5203541;1.172079209
528;Netherlands;2015;20;2;308.7634046;280.6633385;1.100120188
528;Netherlands;2015;25;1;263.7573654;221.9268472;1.188487868
528;Netherlands;2015;25;2;308.1214956;284.0089092;1.08490081
528;Netherlands;2015;30;1;248.9575748;220.5048407;1.12903451
528;Netherlands;2015;30;2;306.904943;281.6560371;1.089644469
528;Netherlands;2015;35;1;250.2108751;218.4231869;1.145532572
528;Netherlands;2015;35;2;306.2251452;282.1194364;1.085445048
528;Netherlands;2015;40;1;252.0551205;220.529862;1.142952334
528;Netherlands;2015;40;2;304.1159789;279.7219405;1.087208169
528;Netherlands;2015;45;1;239.5787563;217.6583691;1.100710059
528;Netherlands;2015;45;2;293.5206101;275.6841011;1.064699085
528;Netherlands;2015;50;1;241.7629915;217.2121216;1.113027163
528;Netherlands;2015;50;2;285.6914259;272.336376;1.049038803
528;Netherlands;2015;55;1;237.365535;212.5508421;1.116747093
528;Netherlands;2015;55;2;276.8759266;268.3968391;1.031591607
528;Netherlands;2015;60;1;235.8741213;211.9832538;1.112701674
528;Netherlands;2015;60;2;272.2659832;265.4258749;1.025770315
554;New Zealand;2015;15;1;258.7019295;256.2964279;1.009385623
554;New Zealand;2015;15;2;283.742579;274.7400014;1.032767626
554;New Zealand;2015;20;1;230.3667073;228.5203541;1.008079601
554;New Zealand;2015;20;2;288.6261985;280.6633385;1.028371572
554;New Zealand;2015;25;1;241.5602571;221.9268472;1.088467935
554;New Zealand;2015;25;2;290.0817653;284.0089092;1.021382626
554;New Zealand;2015;30;1;238.8354108;220.5048407;1.083130012
554;New Zealand;2015;30;2;288.6413952;281.6560371;1.024801024
554;New Zealand;2015;35;1;241.2191667;218.4231869;1.104366117
554;New Zealand;2015;35;2;294.3179065;282.1194364;1.043238673
554;New Zealand;2015;40;1;243.7682688;220.529862;1.105375329
554;New Zealand;2015;40;2;291.773645;279.7219405;1.043084588
554;New Zealand;2015;45;1;234.0956085;217.6583691;1.075518527
554;New Zealand;2015;45;2;289.020039;275.6841011;1.048373983
554;New Zealand;2015;50;1;229.5346494;217.2121216;1.056730387
554;New Zealand;2015;50;2;289.5278193;272.336376;1.063125769
554;New Zealand;2015;55;1;229.0200282;212.5508421;1.077483513
554;New Zealand;2015;55;2;283.8681331;268.3968391;1.057643354
554;New Zealand;2015;60;1;218.0053129;211.9832538;1.028408183
554;New Zealand;2015;60;2;269.7675948;265.4258749;1.016357561
578;Norway;2015;15;1;268.3207187;256.2964279;1.046915561
578;Norway;2015;15;2;279.4972771;274.7400014;1.017315555
578;Norway;2015;20;1;256.6556464;228.5203541;1.123119415
578;Norway;2015;20;2;292.6911436;280.6633385;1.042854921
578;Norway;2015;25;1;256.9131048;221.9268472;1.157647703
578;Norway;2015;25;2;295.8528376;284.0089092;1.041702665
578;Norway;2015;30;1;258.0186364;220.5048407;1.170126857
578;Norway;2015;30;2;294.0907817;281.6560371;1.044148688
578;Norway;2015;35;1;263.9898221;218.4231869;1.208616291
578;Norway;2015;35;2;290.9090454;282.1194364;1.031155631
578;Norway;2015;40;1;263.4305705;220.529862;1.194534691
578;Norway;2015;40;2;288.8485558;279.7219405;1.032627456
578;Norway;2015;45;1;258.0775835;217.6583691;1.185700254
578;Norway;2015;45;2;285.1223115;275.6841011;1.0342356
578;Norway;2015;50;1;254.307943;217.2121216;1.170781543
578;Norway;2015;50;2;275.8743323;272.336376;1.012991126
578;Norway;2015;55;1;248.5627684;212.5508421;1.169427351
578;Norway;2015;55;2;267.1311035;268.3968391;0.995284089
578;Norway;2015;60;1;242.8938721;211.9832538;1.145816321
578;Norway;2015;60;2;262.0266902;265.4258749;0.987193469
604;Peru;2015;15;1;194.7035498;256.2964279;0.75968109
604;Peru;2015;15;2;221.7443052;274.7400014;0.807106006
604;Peru;2015;20;1;178.0866164;228.5203541;0.779303082
604;Peru;2015;20;2;222.6536695;280.6633385;0.793312268
604;Peru;2015;25;1;171.7020449;221.9268472;0.773687578
604;Peru;2015;25;2;219.9707528;284.0089092;0.774520607
604;Peru;2015;30;1;160.7995982;220.5048407;0.729233869
604;Peru;2015;30;2;213.2538367;281.6560371;0.757142786
604;Peru;2015;35;1;160.6017947;218.4231869;0.73527814
604;Peru;2015;35;2;215.8544876;282.1194364;0.765117393
604;Peru;2015;40;1;154.572075;220.529862;0.700912219
604;Peru;2015;40;2;201.894046;279.7219405;0.721766929
604;Peru;2015;45;1;158.0775601;217.6583691;0.726264562
604;Peru;2015;45;2;209.4584557;275.6841011;0.759777059
604;Peru;2015;50;1;151.4988331;217.2121216;0.697469515
604;Peru;2015;50;2;207.0225994;272.336376;0.76017241
604;Peru;2015;55;1;153.1538745;212.5508421;0.720551718
604;Peru;2015;55;2;201.637689;268.3968391;0.751267003
604;Peru;2015;60;1;152.0779798;211.9832538;0.71740563
604;Peru;2015;60;2;209.123624;265.4258749;0.78787957
616;Poland;2015;15;1;275.6743581;256.2964279;1.075607492
616;Poland;2015;15;2;285.2125029;274.7400014;1.038117862
616;Poland;2015;20;1;246.3669846;228.5203541;1.078096459
616;Poland;2015;20;2;284.3572128;280.6633385;1.013161229
616;Poland;2015;25;1;243.799986;221.9268472;1.09856013
616;Poland;2015;25;2;278.9272782;284.0089092;0.982107494
616;Poland;2015;30;1;232.3485679;220.5048407;1.053711869
616;Poland;2015;30;2;272.1285023;281.6560371;0.966173156
616;Poland;2015;35;1;235.5429725;218.4231869;1.078378976
616;Poland;2015;35;2;273.5469724;282.1194364;0.969614061
616;Poland;2015;40;1;239.3455262;220.529862;1.085320256
616;Poland;2015;40;2;266.9760349;279.7219405;0.954433658
616;Poland;2015;45;1;235.2848519;217.6583691;1.080982334
616;Poland;2015;45;2;266.2110198;275.6841011;0.965637912
616;Poland;2015;50;1;222.6524525;217.2121216;1.025046166
616;Poland;2015;50;2;257.6681811;272.336376;0.946139421
616;Poland;2015;55;1;225.176778;212.5508421;1.059401956
616;Poland;2015;55;2;256.9144377;268.3968391;0.957218567
616;Poland;2015;60;1;219.7289859;211.9832538;1.036539358
616;Poland;2015;60;2;251.1305215;265.4258749;0.946141824
410;Republic of Korea;2015;15;1;290.7440796;256.2964279;1.134405508
410;Republic of Korea;2015;15;2;294.8900744;274.7400014;1.073342334
410;Republic of Korea;2015;20;1;220.3605432;228.5203541;0.964292849
410;Republic of Korea;2015;20;2;295.3871575;280.6633385;1.052460785
410;Republic of Korea;2015;25;1;248.9393878;221.9268472;1.121718219
410;Republic of Korea;2015;25;2;293.2106919;284.0089092;1.032399627
410;Republic of Korea;2015;30;1;245.6878947;220.5048407;1.114206354
410;Republic of Korea;2015;30;2;289.4057525;281.6560371;1.027514821
410;Republic of Korea;2015;35;1;244.7024164;218.4231869;1.120313369
410;Republic of Korea;2015;35;2;287.8522334;282.1194364;1.020320461
410;Republic of Korea;2015;40;1;231.5300614;220.529862;1.049880771
410;Republic of Korea;2015;40;2;275.9139286;279.7219405;0.986386438
410;Republic of Korea;2015;45;1;233.8904865;217.6583691;1.074576124
410;Republic of Korea;2015;45;2;270.1796316;275.6841011;0.980033417
410;Republic of Korea;2015;50;1;231.0480844;217.2121216;1.063697931
410;Republic of Korea;2015;50;2;265.399753;272.336376;0.974529209
410;Republic of Korea;2015;55;1;233.8089842;212.5508421;1.100014387
410;Republic of Korea;2015;55;2;266.1299332;268.3968391;0.991553902
410;Republic of Korea;2015;60;1;224.9735667;211.9832538;1.061279902
410;Republic of Korea;2015;60;2;262.6196423;265.4258749;0.989427434
643;Russian Federation;2015;15;1;262.3209711;256.2964279;1.023506153
643;Russian Federation;2015;15;2;279.9506113;274.7400014;1.018965603
643;Russian Federation;2015;20;1;235.2234588;228.5203541;1.029332638
643;Russian Federation;2015;20;2;274.2894915;280.6633385;0.977290062
643;Russian Federation;2015;25;1;254.356217;221.9268472;1.146126394
643;Russian Federation;2015;25;2;269.3058503;284.0089092;0.94823029
643;Russian Federation;2015;30;1;224.0230921;220.5048407;1.015955438
643;Russian Federation;2015;30;2;264.2862757;281.6560371;0.938329881
643;Russian Federation;2015;35;1;231.6182439;218.4231869;1.060410514
643;Russian Federation;2015;35;2;274.495947;282.1194364;0.972977794
643;Russian Federation;2015;40;1;284.6614;220.529862;1.290806594
643;Russian Federation;2015;40;2;286.3217205;279.7219405;1.023594073
643;Russian Federation;2015;45;1;282.2929224;217.6583691;1.296954138
643;Russian Federation;2015;45;2;279.5010439;275.6841011;1.01384535
643;Russian Federation;2015;50;1;262.7988926;217.2121216;1.209872132
643;Russian Federation;2015;50;2;265.8605162;272.336376;0.976221099
643;Russian Federation;2015;55;1;260.2581684;212.5508421;1.224451363
643;Russian Federation;2015;55;2;278.513502;268.3968391;1.037692928
643;Russian Federation;2015;60;1;243.0345904;211.9832538;1.146480139
643;Russian Federation;2015;60;2;274.3566486;265.4258749;1.03364696
702;Singapore;2015;15;1;273.3383098;256.2964279;1.066492858
702;Singapore;2015;15;2;286.3334368;274.7400014;1.042197843
702;Singapore;2015;20;1;209.5107586;228.5203541;0.916814432
702;Singapore;2015;20;2;285.2401241;280.6633385;1.016307031
702;Singapore;2015;25;1;197.8729412;221.9268472;0.891613357
702;Singapore;2015;25;2;290.4720237;284.0089092;1.022756732
702;Singapore;2015;30;1;196.1726429;220.5048407;0.889652319
702;Singapore;2015;30;2;283.1169463;281.6560371;1.005186856
702;Singapore;2015;35;1;208.0365385;218.4231869;0.952447135
702;Singapore;2015;35;2;273.4680266;282.1194364;0.96933423
702;Singapore;2015;40;1;192.9227455;220.529862;0.874814611
702;Singapore;2015;40;2;270.9770755;279.7219405;0.968737293
702;Singapore;2015;45;1;198.105203;217.6583691;0.910165797
702;Singapore;2015;45;2;269.2401799;275.6841011;0.976625706
702;Singapore;2015;50;1;185.1466733;217.2121216;0.852377261
702;Singapore;2015;50;2;252.9167251;272.336376;0.928692409
702;Singapore;2015;55;1;180.8224115;212.5508421;0.850725453
702;Singapore;2015;55;2;248.3235912;268.3968391;0.925210565
702;Singapore;2015;60;1;172.0331676;211.9832538;0.811541311
702;Singapore;2015;60;2;243.5055858;265.4258749;0.917414649
703;Slovakia;2015;15;1;269.9420029;256.2964279;1.053241378
703;Slovakia;2015;15;2;275.7660317;274.7400014;1.00373455
703;Slovakia;2015;20;1;236.5598342;228.5203541;1.035180586
703;Slovakia;2015;20;2;284.245339;280.6633385;1.012762624
703;Slovakia;2015;25;1;231.7955066;221.9268472;1.044468074
703;Slovakia;2015;25;2;285.1604302;284.0089092;1.004054524
703;Slovakia;2015;30;1;228.3219027;220.5048407;1.03545075
703;Slovakia;2015;30;2;285.0816599;281.6560371;1.012162433
703;Slovakia;2015;35;1;235.9872973;218.4231869;1.080413214
703;Slovakia;2015;35;2;288.4774867;282.1194364;1.022536733
703;Slovakia;2015;40;1;230.9432813;220.529862;1.047219996
703;Slovakia;2015;40;2;278.3978508;279.7219405;0.995266407
703;Slovakia;2015;45;1;236.01225;217.6583691;1.08432426
703;Slovakia;2015;45;2;277.2936237;275.6841011;1.005838286
703;Slovakia;2015;50;1;229.8771895;217.2121216;1.058307372
703;Slovakia;2015;50;2;275.680282;272.336376;1.012278587
703;Slovakia;2015;55;1;237.6992037;212.5508421;1.118316923
703;Slovakia;2015;55;2;274.0687721;268.3968391;1.021132637
703;Slovakia;2015;60;1;243.7200538;211.9832538;1.149713713
703;Slovakia;2015;60;2;274.7238729;265.4258749;1.035030488
705;Slovenia;2015;15;1;269.9546357;256.2964279;1.053290668
705;Slovenia;2015;15;2;272.447541;274.7400014;0.991655891
705;Slovenia;2015;20;1;254.3159589;228.5203541;1.112880994
705;Slovenia;2015;20;2;280.6882511;280.6633385;1.000088763
705;Slovenia;2015;25;1;227.2610112;221.9268472;1.024035686
705;Slovenia;2015;25;2;275.3863035;284.0089092;0.969639665
705;Slovenia;2015;30;1;230.1071642;220.5048407;1.043546996
705;Slovenia;2015;30;2;271.443866;281.6560371;0.963742403
705;Slovenia;2015;35;1;219.1363784;218.4231869;1.003265182
705;Slovenia;2015;35;2;270.4236571;282.1194364;0.958543164
705;Slovenia;2015;40;1;224.2347826;220.529862;1.016800086
705;Slovenia;2015;40;2;266.9934244;279.7219405;0.954495825
705;Slovenia;2015;45;1;221.9549822;217.6583691;1.01974017
705;Slovenia;2015;45;2;262.0648839;275.6841011;0.950598467
705;Slovenia;2015;50;1;212.8546552;217.2121216;0.979939119
705;Slovenia;2015;50;2;253.4274387;272.336376;0.930567713
705;Slovenia;2015;55;1;209.094877;212.5508421;0.983740525
705;Slovenia;2015;55;2;244.4847507;268.3968391;0.910907712
705;Slovenia;2015;60;1;217.2551758;211.9832538;1.024869521
705;Slovenia;2015;60;2;245.4449792;265.4258749;0.924721372
724;Spain;2015;15;1;253.1956948;256.2964279;0.98790177
724;Spain;2015;15;2;284.2220018;274.7400014;1.034512631
724;Spain;2015;20;1;239.871768;228.5203541;1.049673536
724;Spain;2015;20;2;282.6020323;280.6633385;1.006907542
724;Spain;2015;25;1;236.8970723;221.9268472;1.067455674
724;Spain;2015;25;2;277.8780288;284.0089092;0.97841307
724;Spain;2015;30;1;236.7810897;220.5048407;1.073813568
724;Spain;2015;30;2;276.703859;281.6560371;0.982417639
724;Spain;2015;35;1;236.3227238;218.4231869;1.081948886
724;Spain;2015;35;2;278.4724816;282.1194364;0.987073011
724;Spain;2015;40;1;237.958644;220.529862;1.079031392
724;Spain;2015;40;2;271.9147934;279.7219405;0.972089615
724;Spain;2015;45;1;237.0501149;217.6583691;1.089092581
724;Spain;2015;45;2;274.5514645;275.6841011;0.995891542
724;Spain;2015;50;1;223.1533989;217.2121216;1.02735242
724;Spain;2015;50;2;264.9289687;272.336376;0.972800522
724;Spain;2015;55;1;217.8927367;212.5508421;1.025132314
724;Spain;2015;55;2;254.4936657;268.3968391;0.948199191
724;Spain;2015;60;1;216.352668;211.9832538;1.020612072
724;Spain;2015;60;2;257.0146394;265.4258749;0.968310417
752;Sweden;2015;15;1;268.6922239;256.2964279;1.048365075
752;Sweden;2015;15;2;287.4043836;274.7400014;1.04609588
752;Sweden;2015;20;1;260.4742603;228.5203541;1.139829585
752;Sweden;2015;20;2;301.4736827;280.6633385;1.074146999
752;Sweden;2015;25;1;250.5810793;221.9268472;1.129115664
752;Sweden;2015;25;2;298.3763376;284.0089092;1.05058795
752;Sweden;2015;30;1;240.8595213;220.5048407;1.09230945
752;Sweden;2015;30;2;295.5217312;281.6560371;1.049229174
752;Sweden;2015;35;1;213.970484;218.4231869;0.979614331
752;Sweden;2015;35;2;300.2804685;282.1194364;1.064373559
752;Sweden;2015;40;1;241.1904389;220.529862;1.093686074
752;Sweden;2015;40;2;293.1939885;279.7219405;1.048162286
752;Sweden;2015;45;1;243.7842923;217.6583691;1.120031788
752;Sweden;2015;45;2;285.8012651;275.6841011;1.036698395
752;Sweden;2015;50;1;237.2725971;217.2121216;1.092354309
752;Sweden;2015;50;2;280.4063378;272.336376;1.029632332
752;Sweden;2015;55;1;243.5695271;212.5508421;1.145935366
752;Sweden;2015;55;2;279.1563582;268.3968391;1.040088099
752;Sweden;2015;60;1;234.9524292;211.9832538;1.108353726
752;Sweden;2015;60;2;267.8624358;265.4258749;1.009179817
792;Turkey;2015;15;1;230.5396594;256.2964279;0.899503989
792;Turkey;2015;15;2;248.8136552;274.7400014;0.905633158
792;Turkey;2015;20;1;224.3891023;228.5203541;0.981921734
792;Turkey;2015;20;2;245.5569688;280.6633385;0.874916439
792;Turkey;2015;25;1;221.4852024;221.9268472;0.998009953
792;Turkey;2015;25;2;251.7500577;284.0089092;0.886416058
792;Turkey;2015;30;1;217.7978683;220.5048407;0.98772375
792;Turkey;2015;30;2;254.4974457;281.6560371;0.903575326
792;Turkey;2015;35;1;213.2742064;218.4231869;0.976426585
792;Turkey;2015;35;2;250.4920401;282.1194364;0.887893593
792;Turkey;2015;40;1;215.3107399;220.529862;0.976333717
792;Turkey;2015;40;2;248.7023108;279.7219405;0.889105482
792;Turkey;2015;45;1;217.9175957;217.6583691;1.001190979
792;Turkey;2015;45;2;251.7957087;275.6841011;0.913348676
792;Turkey;2015;50;1;207.141875;217.2121216;0.953638653
792;Turkey;2015;50;2;248.221846;272.336376;0.911453143
792;Turkey;2015;55;1;196.4799981;212.5508421;0.924390589
792;Turkey;2015;55;2;248.6393493;268.3968391;0.926387025
792;Turkey;2015;60;1;193.5455904;211.9832538;0.913023019
792;Turkey;2015;60;2;240.941399;265.4258749;0.907753998
804;Ukraine;2015;15;1;263.7185009;256.2964279;1.02895894
804;Ukraine;2015;15;2;257.5566191;274.7400014;0.937455841
804;Ukraine;2015;20;1;254.7593602;228.5203541;1.114821309
804;Ukraine;2015;20;2;273.5890452;280.6633385;0.974794381
804;Ukraine;2015;25;1;221.8235198;221.9268472;0.999534408
804;Ukraine;2015;25;2;262.6534791;284.0089092;0.924807182
804;Ukraine;2015;30;1;247.0487622;220.5048407;1.120377954
804;Ukraine;2015;30;2;260.9560448;281.6560371;0.92650613
804;Ukraine;2015;35;1;243.5923964;218.4231869;1.1152314
804;Ukraine;2015;35;2;262.661808;282.1194364;0.931030529
804;Ukraine;2015;40;1;246.9947181;220.529862;1.120005771
804;Ukraine;2015;40;2;264.9627002;279.7219405;0.947236029
804;Ukraine;2015;45;1;158.3604215;217.6583691;0.727564128
804;Ukraine;2015;45;2;253.96277;275.6841011;0.921209344
804;Ukraine;2015;50;1;278.3588124;217.2121216;1.281506807
804;Ukraine;2015;50;2;256.9092936;272.336376;0.943352839
804;Ukraine;2015;55;1;220.4657031;212.5508421;1.037237495
804;Ukraine;2015;55;2;261.8964147;268.3968391;0.975780548
804;Ukraine;2015;60;1;197.9601413;211.9832538;0.933848017
804;Ukraine;2015;60;2;254.767963;265.4258749;0.959845995
826;United Kingdom of Great Britain and Northern Ireland;2015;15;1;235.5153545;256.2964279;0.918917819
826;United Kingdom of Great Britain and Northern Ireland;2015;15;2;274.0673939;274.7400014;0.99755184
826;United Kingdom of Great Britain and Northern Ireland;2015;20;1;237.4253463;228.5203541;1.038968048
826;United Kingdom of Great Britain and Northern Ireland;2015;20;2;278.5424164;280.6633385;0.992443181
826;United Kingdom of Great Britain and Northern Ireland;2015;25;1;237.6664349;221.9268472;1.070922414
826;United Kingdom of Great Britain and Northern Ireland;2015;25;2;288.8129068;284.0089092;1.016914954
826;United Kingdom of Great Britain and Northern Ireland;2015;30;1;264.0299273;220.5048407;1.197388349
826;United Kingdom of Great Britain and Northern Ireland;2015;30;2;287.5286341;281.6560371;1.020850244
826;United Kingdom of Great Britain and Northern Ireland;2015;35;1;243.4801126;218.4231869;1.114717334
826;United Kingdom of Great Britain and Northern Ireland;2015;35;2;291.7274471;282.1194364;1.034056536
826;United Kingdom of Great Britain and Northern Ireland;2015;40;1;261.1801578;220.529862;1.184330119
826;United Kingdom of Great Britain and Northern Ireland;2015;40;2;287.2595545;279.7219405;1.02694681
826;United Kingdom of Great Britain and Northern Ireland;2015;45;1;248.1033915;217.6583691;1.139875267
826;United Kingdom of Great Britain and Northern Ireland;2015;45;2;285.3757261;275.6841011;1.03515482
826;United Kingdom of Great Britain and Northern Ireland;2015;50;1;246.4482664;217.2121216;1.134597206
826;United Kingdom of Great Britain and Northern Ireland;2015;50;2;280.1378014;272.336376;1.028646285
826;United Kingdom of Great Britain and Northern Ireland;2015;55;1;256.9210944;212.5508421;1.208751242
826;United Kingdom of Great Britain and Northern Ireland;2015;55;2;275.6942727;268.3968391;1.02718897
826;United Kingdom of Great Britain and Northern Ireland;2015;60;1;257.497953;211.9832538;1.214708938
826;United Kingdom of Great Britain and Northern Ireland;2015;60;2;280.0102058;265.4258749;1.054946907
